X	Y	LS	lowCI	upCI	Xs	Ys	Len	Delay	P	PCC	Ppcc	SPCC	Pspcc	Dspcc	SCC	Pscc	SSCC	Psscc	Dsscc	Q	Qpcc	Qspcc	Qscc	Qsscc	Xi	Yi
OTU6	OTU50	0.444657	0.267609	1.097621	1	2	8	-1	0.065000	0.172035	0.658061	0.805898	0.015724	-1	0.406838	0.277170	0.898220	0.002439	-1	0.131646	0.409157	0.005753	0.341132	0.000465	13	21
OTU6	OTU32	0.215245	-0.536378	0.703413	3	4	4	-1	0.651000	0.298910	0.434602	0.393810	0.334397	1	0.250000	0.516490	0.285714	0.492726	1	0.540718	0.336466	0.026125	0.503892	0.014864	13	22
OTU6	OTU1674	-0.422729	-0.604601	-0.271169	1	1	8	0	0.086000	-0.742457	0.021951	-0.742457	0.021951	0	-0.576354	0.104290	-0.902708	0.002138	-1	0.160000	0.097560	0.005777	0.187487	0.000445	13	23
OTU15	OTU995	0.545250	0.257031	0.896918	1	2	7	-1	0.095000	0.161575	0.677918	0.532130	0.174605	-1	0.491596	0.178927	0.694623	0.055885	-1	0.165053	0.416009	0.017825	0.263195	0.003268	14	15
OTU15	OTU18	0.724818	0.384217	1.002022	1	1	9	0	0.027000	0.709809	0.032182	0.709809	0.032182	0	0.850000	0.003705	0.850000	0.003705	0	0.103226	0.110337	0.006799	0.039518	0.000561	14	16
OTU15	OTU3994	0.407614	-0.464148	0.744834	2	1	7	1	0.403000	0.409365	0.273905	0.798993	0.017366	1	0.384941	0.306299	0.619048	0.101733	1	0.413333	0.276342	0.005777	0.363020	0.004915	14	17
OTU15	OTU21	0.848524	0.487484	1.038448	1	1	9	0	0.002000	0.927926	0.000308	0.927926	0.000308	0	0.933333	0.000236	0.933333	0.000236	0	0.024615	0.012331	0.000925	0.008220	0.000128	14	18
OTU15	OTU10	0.726270	0.403678	0.965422	1	1	9	0	0.033000	0.748850	0.020240	0.748850	0.020240	0	0.833333	0.005266	0.833333	0.005266	0	0.103226	0.097560	0.005777	0.046751	0.000731	14	19
OTU15	OTU48	0.535527	0.309678	0.804929	1	1	9	0	0.000000	0.879214	0.001788	0.879214	0.001788	0	0.949289	0.000092	0.949289	0.000092	0	0.000000	0.026504	0.001657	0.004907	0.000102	14	20
OTU15	OTU50	0.426868	0.242665	0.787599	1	2	7	-1	0.201000	0.514755	0.156188	0.539512	0.167571	-1	0.644160	0.061138	0.682647	0.062093	-1	0.262764	0.226700	0.017406	0.132190	0.003421	14	21
OTU15	OTU32	0.193508	-0.579977	0.720925	3	4	6	-1	0.356000	0.361106	0.339682	0.464132	0.246654	-1	0.233333	0.545699	0.357143	0.385121	-1	0.387483	0.308802	0.021764	0.510595	0.012837	14	22
OTU15	OTU1674	-0.468849	-0.718907	-0.277800	1	1	9	0	0.039000	-0.558089	0.118388	-0.661384	0.074084	-1	-0.762821	0.016814	-0.780720	0.022215	-1	0.103226	0.208920	0.011225	0.069413	0.001722	14	23
OTU995	OTU18	0.571389	0.261076	0.938026	2	1	7	1	0.013000	0.563321	0.114239	0.730388	0.039623	1	0.627209	0.070605	0.850315	0.007471	1	0.069333	0.208920	0.007979	0.142998	0.000939	15	16
OTU995	OTU3994	-0.476321	-0.868130	-0.159760	3	3	7	0	0.121000	-0.443855	0.231388	-0.484728	0.223465	-1	-0.536214	0.136699	-0.674961	0.066283	-1	0.182642	0.262495	0.020515	0.230230	0.003487	15	17
OTU995	OTU21	0.577202	0.311466	0.913996	2	1	7	1	0.082000	0.328792	0.387635	0.664909	0.072009	1	0.440741	0.235069	0.658694	0.075690	1	0.154353	0.330650	0.011201	0.313425	0.003852	15	18
OTU995	OTU10	0.589937	0.299686	0.927568	1	1	9	0	0.102000	0.695196	0.037617	0.848313	0.007763	1	0.745870	0.021026	0.886243	0.003373	1	0.168247	0.122003	0.003529	0.075248	0.000549	15	19
OTU995	OTU48	0.354472	0.202476	0.618697	2	1	8	1	0.104000	0.151013	0.698145	0.431933	0.285218	1	0.620690	0.074476	0.760865	0.028349	1	0.169796	0.416710	0.023412	0.145318	0.002077	15	20
